布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,318339505,0,布,1133,227,430-FQ,2017/12/16 10:42,0,浆ó,2017/12/16 11:00,0,浆ó,21,24,21,3
EasyCard,47000,318378472,1,穛ρ1布,1141,135,927-FW,2017/12/21 08:55,0,浆ó,2017/12/21 09:07,2,浆,11,12,11,1
EasyCard,47000,318405537,0,布,1133,293,916-FW,2017/12/17 17:20,12,び緗徽,2017/12/17 17:37,10,穝,21,24,21,3
EasyCard,47000,318407761,0,布,1133,293,916-FW,2017/12/17 17:21,12,び緗徽,2017/12/17 17:37,10,穝,21,24,21,3
EasyCard,47000,318414824,1,穛ρ1布,1133,105,950-FW,2017/12/3 11:11,0,浆ó,2017/12/3 11:53,10,穝,36,41,36,5
EasyCard,47000,318414824,1,穛ρ1布,1133,105,950-FW,2017/12/17 11:16,1,盵,2017/12/17 11:53,10,穝,29,32,29,3
EasyCard,47000,318414824,1,穛ρ1布,1133,105,950-FW,2017/12/26 11:13,0,浆ó,2017/12/26 11:53,10,穝,36,41,36,5
EasyCard,47000,318414824,1,穛ρ1布,1133,134,423-FQ,2017/12/11 11:12,0,浆ó,2017/12/11 11:51,10,穝,36,41,36,5
EasyCard,47000,318414824,1,穛ρ1布,1133,138,953-FW,2017/12/28 11:17,0,浆ó,2017/12/28 11:57,10,穝,36,41,36,5
EasyCard,47000,318414824,1,穛ρ1布,1133,286,428-FQ,2017/12/14 11:15,0,浆ó,2017/12/14 11:58,10,穝,36,41,36,5
EasyCard,47000,318440097,0,布,1133,286,428-FQ,2017/12/21 12:12,10,穝,2017/12/21 12:22,12,び緗徽,21,24,21,3
EasyCard,47000,318440097,0,布,1133,293,916-FW,2017/12/21 15:12,12,び緗徽,2017/12/21 15:49,17,ぱ不,68,78,68,10
EasyCard,47000,318599656,1,穛ρ1布,1133,219,938-FW,2017/12/8 17:49,7,芖,2017/12/8 18:22,0,浆ó,26,29,26,3
EasyCard,47000,3186017162,0,布,1133,182,496-FQ,2017/12/29 11:06,0,浆ó,2017/12/29 11:43,8,刺┮,58,66,58,8
EasyCard,47000,318886632,1,穛ρ1布,1133,139,421-FQ,2017/12/12 11:13,0,浆ó,2017/12/12 11:24,2,浆,11,12,11,1
EasyCard,47000,3189145963,0,布,1133,274,451-FQ,2017/12/4 14:24,15,嘹也爵,2017/12/4 16:02,0,浆ó,130,148,130,18
EasyCard,47000,3189163675,0,布,1133,144,951-FW,2017/12/9 13:58,17,ぱ不,2017/12/9 14:04,16,厚,22,25,22,3
EasyCard,47000,3193273931,0,布,1133,227,430-FQ,2017/12/16 12:13,10,穝,2017/12/16 12:57,17,ぱ不,83,94,83,11
EasyCard,47000,3195216635,0,布,1133,292,918-FW,2017/12/1 19:34,0,浆ó,2017/12/1 19:39,0,浆ó,21,24,21,3
EasyCard,47000,319663649,0,布,1126,135,927-FW,2017/12/28 06:28,0,浆ó,2017/12/28 07:00,5,瓾,33,38,33,5
EasyCard,47000,3203610141,0,布,1133,290,917-FW,2017/12/4 17:25,12,び緗徽,2017/12/4 17:37,10,穝,21,24,21,3
EasyCard,47000,3264200835,0,布,1133,298,921-FW,2017/12/31 15:59,0,浆ó,2017/12/31 16:04,0,浆ó,21,24,21,3
EasyCard,47000,3287383884,0,布,1126,135,927-FW,2017/12/31 10:34,0,浆ó,2017/12/31 10:40,0,浆ó,21,24,21,3
EasyCard,47000,3318966232,1,穛ρ1布,1133,182,496-FQ,2017/12/24 11:06,0,浆ó,2017/12/24 11:43,8,刺┮,29,33,29,4
EasyCard,47000,3319055576,1,穛ρ1布,1133,219,938-FW,2017/12/23 13:42,14,匪痐,2017/12/23 15:51,17,ぱ不,23,27,23,4
EasyCard,47000,3319055576,1,穛ρ1布,1133,219,938-FW,2017/12/23 16:39,17,ぱ不,2017/12/23 18:46,0,浆ó,78,89,78,11
EasyCard,47000,3319187928,3,稲み布,1133,139,421-FQ,2017/12/12 11:19,1,盵,2017/12/12 11:54,10,穝,29,32,29,3
EasyCard,47000,3319187928,3,稲み布,1133,175,493-FQ,2017/12/8 11:16,1,盵,2017/12/8 11:39,7,芖,18,20,18,2
EasyCard,47000,3319187928,3,稲み布,1141,135,927-FW,2017/12/5 09:12,4,0き洛皘,2017/12/5 09:33,10,穝,20,23,20,3
EasyCard,47000,3319187928,3,稲み布,1141,135,927-FW,2017/12/19 09:29,10,穝,2017/12/19 09:33,11,碔,11,12,11,1
EasyCard,47000,3319188952,3,稲み布,1133,219,930-FW,2017/12/15 13:58,0,浆ó,2017/12/15 14:53,11,碔,43,48,43,5
EasyCard,47000,3319188952,3,稲み布,1133,262,472-FQ,2017/12/7 14:00,0,浆ó,2017/12/7 15:05,11,碔,43,48,43,5
EasyCard,47000,3319188952,3,稲み布,1133,293,916-FW,2017/12/17 13:46,0,浆ó,2017/12/17 14:58,11,碔,43,48,43,5
EasyCard,47000,3319188952,3,稲み布,1133,293,916-FW,2017/12/21 13:58,0,浆ó,2017/12/21 15:02,11,碔,43,48,43,5
EasyCard,47000,3319188952,3,稲み布,1133,293,916-FW,2017/12/28 13:58,0,浆ó,2017/12/28 15:01,11,碔,43,48,43,5
EasyCard,47000,3319202776,1,穛ρ1布,1133,219,938-FW,2017/12/23 13:42,14,匪痐,2017/12/23 15:51,17,ぱ不,23,27,23,4
EasyCard,47000,3319202776,1,穛ρ1布,1133,219,938-FW,2017/12/23 16:39,17,ぱ不,2017/12/23 18:46,0,浆ó,78,89,78,11
EasyCard,47000,3319348952,1,穛ρ1布,1133,105,950-FW,2017/12/26 11:09,0,浆ó,2017/12/26 12:22,15,嘹也爵,65,74,65,9
EasyCard,47000,3319348952,1,穛ρ1布,1133,105,950-FW,2017/12/26 14:33,15,嘹也爵,2017/12/26 15:49,0,浆ó,65,74,65,9
EasyCard,47000,3319363288,3,稲み布,1133,139,421-FQ,2017/12/7 12:11,12,び緗徽,2017/12/7 12:51,17,ぱ不,34,39,34,5
EasyCard,47000,3319363288,3,稲み布,1133,139,421-FQ,2017/12/7 14:00,17,ぱ不,2017/12/7 15:39,1,盵,70,80,70,10
EasyCard,47000,3319442392,3,稲み布,1141,135,927-FW,2017/12/9 09:01,0,浆ó,2017/12/9 09:05,2,浆,11,12,11,1
EasyCard,47000,3319442392,3,稲み布,1141,135,927-FW,2017/12/17 08:39,0,浆ó,2017/12/17 08:59,1,盵,11,12,11,1
EasyCard,47000,3319656152,3,稲み布,1141,135,927-FW,2017/12/11 09:34,10,穝,2017/12/11 11:13,22,秽,56,64,56,8
EasyCard,47000,3319763672,3,稲み布,1133,109,495-FQ,2017/12/6 10:49,0,浆ó,2017/12/6 10:59,0,浆ó,11,12,11,1
EasyCard,47000,3319883480,1,穛ρ1布,1133,280,925-FW,2017/12/25 14:05,0,浆ó,2017/12/25 14:49,10,穝,36,41,36,5
EasyCard,47000,3319883480,1,穛ρ1布,1133,293,916-FW,2017/12/21 13:48,0,浆ó,2017/12/21 14:54,10,穝,36,41,36,5
EasyCard,47000,3319899864,1,穛ρ1布,1133,290,917-FW,2017/12/4 14:24,5,瓾,2017/12/4 14:55,12,び緗徽,27,31,27,4
EasyCard,47000,3320661720,1,穛ρ1布,1133,286,428-FQ,2017/12/21 11:12,0,浆ó,2017/12/21 11:15,1,盵,11,12,11,1
EasyCard,47000,3321130200,3,稲み布,1133,134,423-FQ,2017/12/11 15:21,4,0き洛皘,2017/12/11 15:45,0,浆ó,15,17,15,2
EasyCard,47000,3321276888,3,稲み布,1141,135,927-FW,2017/12/11 08:51,0,浆ó,2017/12/11 09:14,5,瓾,17,19,17,2
EasyCard,47000,3321507288,3,稲み布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,3321507288,3,稲み布,1133,189,427-FQ,2017/12/31 13:52,17,ぱ不,2017/12/31 16:06,0,浆ó,78,89,78,11
EasyCard,47000,3321507288,3,稲み布,1133,212,475-FQ,2017/12/3 13:51,0,浆ó,2017/12/3 15:53,16,厚,75,85,75,10
EasyCard,47000,3321507288,3,稲み布,1133,212,475-FQ,2017/12/3 16:47,16,厚,2017/12/3 18:29,1,盵,67,76,67,9
EasyCard,47000,3321507288,3,稲み布,1133,212,475-FQ,2017/12/14 14:06,0,浆ó,2017/12/14 15:38,16,厚,75,85,75,10
EasyCard,47000,3321507288,3,稲み布,1133,212,475-FQ,2017/12/14 16:45,16,厚,2017/12/14 18:08,1,盵,67,76,67,9
EasyCard,47000,3321966808,1,穛ρ1布,1133,105,950-FW,2017/12/3 13:52,17,ぱ不,2017/12/3 14:00,17,ぱ不,11,12,11,1
EasyCard,47000,3321966808,1,穛ρ1布,1141,135,927-FW,2017/12/11 08:50,0,浆ó,2017/12/11 10:00,17,ぱ不,69,78,69,9
EasyCard,47000,3322259672,1,穛ρ1布,1126,135,927-FW,2017/12/6 10:15,11,碔,2017/12/6 10:47,2,浆,30,34,30,4
EasyCard,47000,334861345,0,布,1133,144,951-FW,2017/12/30 12:11,12,び緗徽,2017/12/30 12:33,15,嘹也爵,43,49,43,6
EasyCard,47000,3350697960,0,布,1133,279,931-FW,2017/12/26 17:07,15,嘹也爵,2017/12/26 17:15,14,匪痐,23,26,23,3
EasyCard,47000,3357980888,3,稲み布,1133,139,421-FQ,2017/12/7 11:19,1,盵,2017/12/7 11:34,5,瓾,11,12,11,1
EasyCard,47000,3357980888,3,稲み布,1133,182,496-FQ,2017/12/24 11:03,0,浆ó,2017/12/24 11:29,5,瓾,17,19,17,2
EasyCard,47000,3357980888,3,稲み布,1133,286,428-FQ,2017/12/14 11:08,0,浆ó,2017/12/14 11:35,5,瓾,17,19,17,2
EasyCard,47000,3358292952,1,穛ρ1布,1141,135,927-FW,2017/12/30 08:57,0,浆ó,2017/12/30 09:15,5,瓾,17,19,17,2
EasyCard,47000,3358397912,3,稲み布,1141,135,927-FW,2017/12/15 09:01,0,浆ó,2017/12/15 09:04,1,盵,11,12,11,1
EasyCard,47000,3358577112,1,穛ρ1布,1133,219,938-FW,2017/12/23 14:24,2,浆,2017/12/23 15:00,11,碔,33,37,33,4
EasyCard,47000,3358790104,1,穛ρ1布,1133,168,496-FQ,2017/12/27 11:12,0,浆ó,2017/12/27 11:17,2,浆,11,12,11,1
EasyCard,47000,3358964952,1,穛ρ1布,1126,135,927-FW,2017/12/29 06:37,0,浆ó,2017/12/29 07:21,10,穝,35,40,35,5
EasyCard,47000,3358985432,1,穛ρ1布,1133,144,951-FW,2017/12/9 14:56,11,碔,2017/12/9 15:38,0,浆ó,43,48,43,5
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/2 07:11,8,刺┮,2017/12/2 07:16,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/8 07:11,8,刺┮,2017/12/8 07:16,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/10 07:07,8,刺┮,2017/12/10 07:12,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/16 07:14,8,刺┮,2017/12/16 07:20,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/18 07:12,8,刺┮,2017/12/18 07:18,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/20 07:18,8,刺┮,2017/12/20 07:23,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/24 07:09,8,刺┮,2017/12/24 07:14,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/28 07:13,8,刺┮,2017/12/28 07:19,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/29 07:16,8,刺┮,2017/12/29 07:20,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,135,927-FW,2017/12/31 07:13,8,刺┮,2017/12/31 07:17,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,219,930-FW,2017/12/14 07:14,8,刺┮,2017/12/14 07:19,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,262,473-FQ,2017/12/26 07:20,8,刺┮,2017/12/26 07:25,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,262,473-FQ,2017/12/30 07:21,8,刺┮,2017/12/30 07:27,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,280,925-FW,2017/12/1 07:16,8,刺┮,2017/12/1 07:21,10,穝,11,12,11,1
EasyCard,47000,3359134680,1,穛ρ1布,1126,280,925-FW,2017/12/19 07:13,8,刺┮,2017/12/19 07:19,10,穝,11,12,11,1
EasyCard,47000,3359187672,1,穛ρ1布,1133,212,475-FQ,2017/12/3 14:16,1,盵,2017/12/3 14:56,10,穝,29,32,29,3
EasyCard,47000,3359187672,1,穛ρ1布,1133,292,918-FW,2017/12/1 14:12,1,盵,2017/12/1 14:46,10,穝,29,32,29,3
EasyCard,47000,3359390168,3,稲み布,1126,219,930-FW,2017/12/14 06:18,0,浆ó,2017/12/14 08:17,22,秽,91,104,91,13
EasyCard,47000,3359390168,3,稲み布,1126,219,930-FW,2017/12/14 08:39,22,秽,2017/12/14 11:42,0,浆ó,91,104,91,13
EasyCard,47000,3359390168,3,稲み布,1133,219,930-FW,2017/12/15 13:37,0,浆ó,2017/12/15 15:38,17,ぱ不,78,89,78,11
EasyCard,47000,3359390168,3,稲み布,1133,219,930-FW,2017/12/15 16:36,17,ぱ不,2017/12/15 18:41,0,浆ó,78,89,78,11
EasyCard,47000,3371320280,3,稲み布,1126,135,927-FW,2017/12/8 09:42,10,穝,2017/12/8 10:20,0,浆ó,35,40,35,5
EasyCard,47000,3371320280,3,稲み布,1126,135,927-FW,2017/12/24 09:44,10,穝,2017/12/24 10:17,0,浆ó,35,40,35,5
EasyCard,47000,3371320280,3,稲み布,1133,105,950-FW,2017/12/3 15:06,10,穝,2017/12/3 15:55,0,浆ó,36,41,36,5
EasyCard,47000,3371320280,3,稲み布,1133,120,923-FW,2017/12/30 13:59,0,浆ó,2017/12/30 15:00,0,浆ó,11,12,11,1
EasyCard,47000,3371320280,3,稲み布,1133,175,493-FQ,2017/12/8 14:58,10,穝,2017/12/8 15:48,0,浆ó,36,41,36,5
EasyCard,47000,3371566808,1,穛ρ1布,1133,175,493-FQ,2017/12/8 11:10,0,浆ó,2017/12/8 11:18,2,浆,11,12,11,1
EasyCard,47000,3371575512,1,穛ρ1布,1133,175,493-FQ,2017/12/8 11:10,0,浆ó,2017/12/8 11:18,2,浆,11,12,11,1
EasyCard,47000,3371590616,1,穛ρ1布,1133,182,496-FQ,2017/12/16 14:08,0,浆ó,2017/12/16 14:18,2,浆,11,12,11,1
EasyCard,47000,3371590872,1,穛ρ1布,1133,262,472-FQ,2017/12/7 13:55,0,浆ó,2017/12/7 14:20,2,浆,11,12,11,1
EasyCard,47000,3372047832,3,稲み布,1126,219,930-FW,2017/12/14 06:18,0,浆ó,2017/12/14 08:17,22,秽,91,104,91,13
EasyCard,47000,3372047832,3,稲み布,1126,219,930-FW,2017/12/14 08:39,22,秽,2017/12/14 11:42,0,浆ó,91,104,91,13
EasyCard,47000,3372047832,3,稲み布,1133,219,930-FW,2017/12/15 13:37,0,浆ó,2017/12/15 15:38,17,ぱ不,78,89,78,11
EasyCard,47000,3372047832,3,稲み布,1133,219,930-FW,2017/12/15 16:36,17,ぱ不,2017/12/15 18:41,0,浆ó,78,89,78,11
EasyCard,47000,3372258008,1,穛ρ1布,1133,109,495-FQ,2017/12/6 11:17,0,浆ó,2017/12/6 11:27,2,浆,11,12,11,1
EasyCard,47000,3372429528,3,稲み布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,3372429528,3,稲み布,1133,189,427-FQ,2017/12/31 13:50,17,ぱ不,2017/12/31 16:08,0,浆ó,78,89,78,11
EasyCard,47000,3372429528,3,稲み布,1133,212,475-FQ,2017/12/3 13:50,0,浆ó,2017/12/3 15:54,16,厚,75,85,75,10
EasyCard,47000,3372429528,3,稲み布,1133,212,475-FQ,2017/12/3 16:41,17,ぱ不,2017/12/3 18:29,1,盵,70,80,70,10
EasyCard,47000,3372429528,3,稲み布,1133,212,475-FQ,2017/12/14 13:50,0,浆ó,2017/12/14 15:41,17,ぱ不,78,89,78,11
EasyCard,47000,3372429528,3,稲み布,1133,212,475-FQ,2017/12/14 16:40,17,ぱ不,2017/12/14 18:25,0,浆ó,78,89,78,11
EasyCard,47000,3373815256,3,稲み布,1126,135,927-FW,2017/12/4 07:19,10,穝,2017/12/4 07:25,11,碔,11,12,11,1
EasyCard,47000,3373815256,3,稲み布,1126,135,927-FW,2017/12/8 09:35,11,碔,2017/12/8 09:43,10,穝,11,12,11,1
EasyCard,47000,3373815256,3,稲み布,1126,135,927-FW,2017/12/16 07:19,10,穝,2017/12/16 07:25,12,び緗徽,11,12,11,1
EasyCard,47000,3373815256,3,稲み布,1126,135,927-FW,2017/12/24 07:14,10,穝,2017/12/24 07:19,11,碔,11,12,11,1
EasyCard,47000,3373815256,3,稲み布,1126,135,927-FW,2017/12/28 07:18,10,穝,2017/12/28 07:25,12,び緗徽,11,12,11,1
EasyCard,47000,3374130136,1,穛ρ1布,1126,219,930-FW,2017/12/14 06:18,0,浆ó,2017/12/14 08:17,22,秽,91,104,91,13
EasyCard,47000,3374130136,1,穛ρ1布,1126,219,930-FW,2017/12/14 08:39,22,秽,2017/12/14 11:42,0,浆ó,91,104,91,13
EasyCard,47000,3374130136,1,穛ρ1布,1133,219,930-FW,2017/12/15 17:36,11,碔,2017/12/15 18:41,0,浆ó,43,48,43,5
EasyCard,47000,3374196696,3,稲み布,1141,135,927-FW,2017/12/1 08:37,0,浆ó,2017/12/1 09:05,2,浆,11,12,11,1
EasyCard,47000,3374196696,3,稲み布,1141,135,927-FW,2017/12/11 08:38,0,浆ó,2017/12/11 09:02,2,浆,11,12,11,1
EasyCard,47000,3374196696,3,稲み布,1141,135,927-FW,2017/12/12 08:51,0,浆ó,2017/12/12 09:04,2,浆,11,12,11,1
EasyCard,47000,3374196696,3,稲み布,1141,135,927-FW,2017/12/13 08:36,0,浆ó,2017/12/13 09:04,2,浆,11,12,11,1
EasyCard,47000,3374196696,3,稲み布,1141,135,927-FW,2017/12/15 08:36,0,浆ó,2017/12/15 09:07,2,浆,11,12,11,1
EasyCard,47000,3374196696,3,稲み布,1141,135,927-FW,2017/12/27 08:41,0,浆ó,2017/12/27 09:07,2,浆,11,12,11,1
EasyCard,47000,3374202072,1,穛ρ1布,1133,274,451-FQ,2017/12/1 11:18,1,盵,2017/12/1 11:55,10,穝,29,32,29,3
EasyCard,47000,3374210776,1,穛ρ1布,1133,138,953-FW,2017/12/20 10:55,0,浆ó,2017/12/20 11:00,0,浆ó,11,12,11,1
EasyCard,47000,3374210776,1,穛ρ1布,1133,139,421-FQ,2017/12/12 10:55,0,浆ó,2017/12/12 11:55,10,穝,36,41,36,5
EasyCard,47000,3374210776,1,穛ρ1布,1133,151,948-FW,2017/12/15 11:05,0,浆ó,2017/12/15 11:53,10,穝,36,41,36,5
EasyCard,47000,3374210776,1,穛ρ1布,1141,135,927-FW,2017/12/1 08:56,0,浆ó,2017/12/1 09:34,10,穝,35,40,35,5
EasyCard,47000,3374226392,1,穛ρ1布,1133,105,950-FW,2017/12/26 11:06,0,浆ó,2017/12/26 11:25,3,古ń,14,16,14,2
EasyCard,47000,3374304216,1,穛ρ1布,1133,109,495-FQ,2017/12/6 11:37,4,0き洛皘,2017/12/6 11:42,5,瓾,11,12,11,1
EasyCard,47000,3374304984,1,穛ρ1布,1133,219,938-FW,2017/12/23 14:24,2,浆,2017/12/23 14:58,11,碔,33,37,33,4
EasyCard,47000,3374319832,1,穛ρ1布,1133,105,950-FW,2017/12/17 11:07,0,浆ó,2017/12/17 11:32,5,瓾,17,19,17,2
EasyCard,47000,3374319832,1,穛ρ1布,1133,151,948-FW,2017/12/15 11:10,0,浆ó,2017/12/15 11:30,5,瓾,17,19,17,2
EasyCard,47000,3374319832,1,穛ρ1布,1141,135,927-FW,2017/12/3 08:55,0,浆ó,2017/12/3 09:14,5,瓾,17,19,17,2
EasyCard,47000,3374319832,1,穛ρ1布,1141,135,927-FW,2017/12/13 08:54,0,浆ó,2017/12/13 09:14,5,瓾,17,19,17,2
EasyCard,47000,3374319832,1,穛ρ1布,1141,135,927-FW,2017/12/27 08:56,0,浆ó,2017/12/27 09:20,5,瓾,17,19,17,2
EasyCard,47000,3374320088,1,穛ρ1布,1133,105,950-FW,2017/12/17 11:07,0,浆ó,2017/12/17 11:32,5,瓾,17,19,17,2
EasyCard,47000,3374320088,1,穛ρ1布,1141,135,927-FW,2017/12/27 08:56,0,浆ó,2017/12/27 09:20,5,瓾,17,19,17,2
EasyCard,47000,3374349272,1,穛ρ1布,1133,105,950-FW,2017/12/3 11:07,0,浆ó,2017/12/3 11:26,3,古ń,14,16,14,2
EasyCard,47000,3374349272,1,穛ρ1布,1133,105,950-FW,2017/12/17 11:08,0,浆ó,2017/12/17 11:25,3,古ń,14,16,14,2
EasyCard,47000,3374349272,1,穛ρ1布,1133,144,951-FW,2017/12/22 11:13,0,浆ó,2017/12/22 11:27,3,古ń,14,16,14,2
EasyCard,47000,3374349272,1,穛ρ1布,1133,175,493-FQ,2017/12/8 11:07,0,浆ó,2017/12/8 11:25,3,古ń,14,16,14,2
EasyCard,47000,3374349272,1,穛ρ1布,1133,189,427-FQ,2017/12/31 11:10,0,浆ó,2017/12/31 11:29,3,古ń,14,16,14,2
EasyCard,47000,3374349528,1,穛ρ1布,1133,134,423-FQ,2017/12/11 11:12,0,浆ó,2017/12/11 11:23,3,古ń,14,16,14,2
EasyCard,47000,3374349528,1,穛ρ1布,1141,135,927-FW,2017/12/23 09:00,0,浆ó,2017/12/23 09:11,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/12/11 08:56,0,浆ó,2017/12/11 09:09,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/12/13 09:00,1,盵,2017/12/13 09:09,3,古ń,11,12,11,1
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/12/15 09:01,0,浆ó,2017/12/15 09:14,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/12/25 08:58,0,浆ó,2017/12/25 09:09,3,古ń,14,16,14,2
EasyCard,47000,3374428632,1,穛ρ1布,1141,135,927-FW,2017/12/27 08:59,0,浆ó,2017/12/27 09:15,3,古ń,14,16,14,2
EasyCard,47000,3374429912,1,穛ρ1布,1133,182,496-FQ,2017/12/24 11:05,0,浆ó,2017/12/24 11:43,8,刺┮,29,33,29,4
EasyCard,47000,3374429912,1,穛ρ1布,1133,212,475-FQ,2017/12/27 14:27,5,瓾,2017/12/27 14:37,8,刺┮,12,14,12,2
EasyCard,47000,3374429912,1,穛ρ1布,1133,280,925-FW,2017/12/25 13:45,0,浆ó,2017/12/25 14:40,8,刺┮,29,33,29,4
EasyCard,47000,3374452184,1,穛ρ1布,1126,262,473-FQ,2017/12/30 10:02,3,古ń,2017/12/30 10:33,0,浆ó,14,16,14,2
EasyCard,47000,3374452184,1,穛ρ1布,1133,219,938-FW,2017/12/23 13:54,0,浆ó,2017/12/23 14:22,3,古ń,14,16,14,2
EasyCard,47000,3374452184,1,穛ρ1布,1133,293,916-FW,2017/12/21 14:05,0,浆ó,2017/12/21 14:25,3,古ń,14,16,14,2
EasyCard,47000,3375534296,1,穛ρ1布,1141,135,927-FW,2017/12/11 09:34,10,穝,2017/12/11 11:12,22,秽,56,64,56,8
EasyCard,47000,3375554520,1,穛ρ1布,1133,139,421-FQ,2017/12/7 10:45,0,浆ó,2017/12/7 11:00,0,浆ó,11,12,11,1
EasyCard,47000,3375554520,1,穛ρ1布,1133,151,948-FW,2017/12/15 10:46,0,浆ó,2017/12/15 10:58,0,浆ó,11,12,11,1
EasyCard,47000,3375554520,1,穛ρ1布,1133,182,496-FQ,2017/12/29 10:42,0,浆ó,2017/12/29 10:57,0,浆ó,11,12,11,1
EasyCard,47000,3375634904,1,穛ρ1布,1133,227,430-FQ,2017/12/16 11:23,2,浆,2017/12/16 11:28,3,古ń,11,12,11,1
EasyCard,47000,3381718956,3,稲み布,1133,274,451-FQ,2017/12/4 11:14,1,盵,2017/12/4 12:14,11,碔,35,39,35,4
EasyCard,47000,3384061416,0,布,1133,293,916-FW,2017/12/17 13:44,0,浆ó,2017/12/17 14:01,0,浆ó,21,24,21,3
EasyCard,47000,3410672390,0,布,1133,274,451-FQ,2017/12/4 10:44,0,浆ó,2017/12/4 10:44,0,浆ó,21,24,21,3
EasyCard,47000,3415114758,0,布,1133,109,495-FQ,2017/12/6 11:36,4,0き洛皘,2017/12/6 11:53,8,刺┮,28,32,28,4
EasyCard,47000,3415114758,0,布,1133,134,423-FQ,2017/12/11 11:29,5,瓾,2017/12/11 11:49,10,穝,39,44,39,5
EasyCard,47000,3415114758,0,布,1133,138,953-FW,2017/12/20 11:24,4,0き洛皘,2017/12/20 11:47,10,穝,42,48,42,6
EasyCard,47000,3415114758,0,布,1133,139,421-FQ,2017/12/7 11:13,0,浆ó,2017/12/7 11:54,10,穝,72,82,72,10
EasyCard,47000,3415114758,0,布,1133,139,421-FQ,2017/12/12 11:28,4,0き洛皘,2017/12/12 11:51,10,穝,42,48,42,6
EasyCard,47000,3415114758,0,布,1133,175,493-FQ,2017/12/8 11:26,4,0き洛皘,2017/12/8 11:49,10,穝,42,48,42,6
EasyCard,47000,3415114758,0,布,1133,182,496-FQ,2017/12/18 11:22,4,0き洛皘,2017/12/18 11:57,12,び緗徽,57,65,57,8
EasyCard,47000,3415114758,0,布,1133,182,496-FQ,2017/12/24 11:29,5,瓾,2017/12/24 11:49,10,穝,39,44,39,5
EasyCard,47000,3415114758,0,布,1133,274,451-FQ,2017/12/4 11:30,4,0き洛皘,2017/12/4 11:56,10,穝,42,48,42,6
EasyCard,47000,3418894056,3,稲み布,1141,135,927-FW,2017/12/30 09:04,1,盵,2017/12/30 09:26,8,刺┮,20,23,20,3
EasyCard,47000,3430155240,3,稲み布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,3430155240,3,稲み布,1133,189,427-FQ,2017/12/31 13:51,17,ぱ不,2017/12/31 16:14,0,浆ó,78,89,78,11
EasyCard,47000,3430155240,3,稲み布,1133,212,475-FQ,2017/12/3 13:51,0,浆ó,2017/12/3 15:56,17,ぱ不,78,89,78,11
EasyCard,47000,3430155240,3,稲み布,1133,212,475-FQ,2017/12/3 16:41,17,ぱ不,2017/12/3 18:35,0,浆ó,78,89,78,11
EasyCard,47000,3430155240,3,稲み布,1133,212,475-FQ,2017/12/14 13:50,0,浆ó,2017/12/14 15:41,17,ぱ不,78,89,78,11
EasyCard,47000,3430155240,3,稲み布,1133,212,475-FQ,2017/12/14 16:40,17,ぱ不,2017/12/14 18:24,0,浆ó,78,89,78,11
EasyCard,47000,343525096,1,穛ρ1布,1141,135,927-FW,2017/12/15 08:38,0,浆ó,2017/12/15 09:03,1,盵,11,12,11,1
